"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Male"	"M"	"63 years"	"63"	"2004"	"2004"	17039	1108921	1536.5
	"Male"	"M"	"63 years"	"63"	"2005"	"2005"	18144	1188493	1526.6
	"Male"	"M"	"63 years"	"63"	"2006"	"2006"	19467	1340312	1452.4
	"Male"	"M"	"63 years"	"63"	"2007"	"2007"	18821	1294016	1454.5
	"Male"	"M"	"63 years"	"63"	"2008"	"2008"	18325	1313243	1395.4
	"Male"	"M"	"63 years"	"63"	"2009"	"2009"	18726	1313400	1425.8
	"Male"	"M"	"63 years"	"63"	"2010"	"2010"	22714	1672329	1358.2
	"Male"	"M"	"63 years"	"63"	"2011"	"2011"	22472	1657509	1355.8
	"Male"	"M"	"63 years"	"63"	"2012"	"2012"	22438	1650927	1359.1
	"Male"	"M"	"63 years"	"63"	"2013"	"2013"	23058	1681878	1371.0
	"Male"	"M"	"63 years"	"63"	"2014"	"2014"	23948	1701827	1407.2
	"Male"	"M"	"63 years"	"63"	"2015"	"2015"	25306	1741514	1453.1
	"Male"	"M"	"63 years"	"63"	"2016"	"2016"	25337	1788512	1416.7
"Total"	"Male"	"M"	"63 years"	"63"			359366	24558867	1463.3
	"Male"	"M"	"64 years"	"64"	"1999"	"1999"	18254	973141	1875.8
	"Male"	"M"	"64 years"	"64"	"2000"	"2000"	17744	958320	1851.6
	"Male"	"M"	"64 years"	"64"	"2001"	"2001"	17233	966203	1783.6
	"Male"	"M"	"64 years"	"64"	"2002"	"2002"	17668	1015731	1739.4
	"Male"	"M"	"64 years"	"64"	"2003"	"2003"	17686	1029496	1717.9
	"Male"	"M"	"64 years"	"64"	"2004"	"2004"	17458	1070816	1630.3
	"Male"	"M"	"64 years"	"64"	"2005"	"2005"	18104	1090862	1659.6
	"Male"	"M"	"64 years"	"64"	"2006"	"2006"	18634	1168771	1594.3
	"Male"	"M"	"64 years"	"64"	"2007"	"2007"	20499	1317780	1555.6
	"Male"	"M"	"64 years"	"64"	"2008"	"2008"	20143	1270827	1585.0
	"Male"	"M"	"64 years"	"64"	"2009"	"2009"	19153	1288629	1486.3
	"Male"	"M"	"64 years"	"64"	"2010"	"2010"	19651	1267895	1549.9
	"Male"	"M"	"64 years"	"64"	"2011"	"2011"	24324	1729478	1406.4
	"Male"	"M"	"64 years"	"64"	"2012"	"2012"	23841	1635390	1457.8
	"Male"	"M"	"64 years"	"64"	"2013"	"2013"	23907	1630472	1466.3
	"Male"	"M"	"64 years"	"64"	"2014"	"2014"	24104	1661474	1450.8
	"Male"	"M"	"64 years"	"64"	"2015"	"2015"	25245	1679087	1503.5
	"Male"	"M"	"64 years"	"64"	"2016"	"2016"	26295	1713760	1534.3
"Total"	"Male"	"M"	"64 years"	"64"			369943	23468132	1576.4
	"Male"	"M"	"65 years"	"65"	"1999"	"1999"	18538	895420	2070.3
	"Male"	"M"	"65 years"	"65"	"2000"	"2000"	18614	950651	1958.0
	"Male"	"M"	"65 years"	"65"	"2001"	"2001"	18366	943626	1946.3
	"Male"	"M"	"65 years"	"65"	"2002"	"2002"	18106	952282	1901.3
	"Male"	"M"	"65 years"	"65"	"2003"	"2003"	18427	1001903	1839.2
	"Male"	"M"	"65 years"	"65"	"2004"	"2004"	18136	1015816	1785.4
	"Male"	"M"	"65 years"	"65"	"2005"	"2005"	18307	1057487	1731.2
	"Male"	"M"	"65 years"	"65"	"2006"	"2006"	18502	1077812	1716.6
	"Male"	"M"	"65 years"	"65"	"2007"	"2007"	19641	1155119	1700.3
	"Male"	"M"	"65 years"	"65"	"2008"	"2008"	21669	1303557	1662.3
	"Male"	"M"	"65 years"	"65"	"2009"	"2009"	20756	1257340	1650.8
	"Male"	"M"	"65 years"	"65"	"2010"	"2010"	20163	1273310	1583.5
	"Male"	"M"	"65 years"	"65"	"2011"	"2011"	20066	1272356	1577.1
	"Male"	"M"	"65 years"	"65"	"2012"	"2012"	25435	1704827	1491.9
	"Male"	"M"	"65 years"	"65"	"2013"	"2013"	25036	1616005	1549.3
	"Male"	"M"	"65 years"	"65"	"2014"	"2014"	25236	1607688	1569.7
	"Male"	"M"	"65 years"	"65"	"2015"	"2015"	25976	1637936	1585.9
	"Male"	"M"	"65 years"	"65"	"2016"	"2016"	26756	1651159	1620.4
"Total"	"Male"	"M"	"65 years"	"65"			377730	22374294	1688.2
	"Male"	"M"	"66 years"	"66"	"1999"	"1999"	19743	877447	2250.1
	"Male"	"M"	"66 years"	"66"	"2000"	"2000"	18960	864156	2194.0
	"Male"	"M"	"66 years"	"66"	"2001"	"2001"	19340	938399	2061.0
	"Male"	"M"	"66 years"	"66"	"2002"	"2002"	18993	928349	2045.9
	"Male"	"M"	"66 years"	"66"	"2003"	"2003"	18805	937277	2006.3
	"Male"	"M"	"66 years"	"66"	"2004"	"2004"	18932	986009	1920.1
	"Male"	"M"	"66 years"	"66"	"2005"	"2005"	18813	1000448	1880.5
	"Male"	"M"	"66 years"	"66"	"2006"	"2006"	18994	1042044	1822.8
	"Male"	"M"	"66 years"	"66"	"2007"	"2007"	19431	1061969	1829.7
	"Male"	"M"	"66 years"	"66"	"2008"	"2008"	20637	1138633	1812.4
	"Male"	"M"	"66 years"	"66"	"2009"	"2009"	22547	1285834	1753.5
	"Male"	"M"	"66 years"	"66"	"2010"	"2010"	21498	1248276	1722.2
	"Male"	"M"	"66 years"	"66"	"2011"	"2011"	20755	1251872	1657.9
	"Male"	"M"	"66 years"	"66"	"2012"	"2012"	21560	1252872	1720.8
	"Male"	"M"	"66 years"	"66"	"2013"	"2013"	27466	1683234	1631.7
	"Male"	"M"	"66 years"	"66"	"2014"	"2014"	26739	1589127	1682.6
	"Male"	"M"	"66 years"	"66"	"2015"	"2015"	26986	1583339	1704.4
	"Male"	"M"	"66 years"	"66"	"2016"	"2016"	27052	1609408	1680.9
"Total"	"Male"	"M"	"66 years"	"66"			387251	21278693	1819.9
	"Male"	"M"	"67 years"	"67"	"1999"	"1999"	21115	880924	2396.9
	"Male"	"M"	"67 years"	"67"	"2000"	"2000"	20658	874079	2363.4
	"Male"	"M"	"67 years"	"67"	"2001"	"2001"	19994	857420	2331.9
	"Male"	"M"	"67 years"	"67"	"2002"	"2002"	20463	922458	2218.3
	"Male"	"M"	"67 years"	"67"	"2003"	"2003"	20079	913146	2198.9
	"Male"	"M"	"67 years"	"67"	"2004"	"2004"	19426	922625	2105.5
	"Male"	"M"	"67 years"	"67"	"2005"	"2005"	19971	971691	2055.3
	"Male"	"M"	"67 years"	"67"	"2006"	"2006"	19825	986584	2009.5
	"Male"	"M"	"67 years"	"67"	"2007"	"2007"	19643	1028624	1909.6
	"Male"	"M"	"67 years"	"67"	"2008"	"2008"	20474	1048799	1952.1
	"Male"	"M"	"67 years"	"67"	"2009"	"2009"	21251	1125678	1887.8
	"Male"	"M"	"67 years"	"67"	"2010"	"2010"	23112	1248906	1850.6
	"Male"	"M"	"67 years"	"67"	"2011"	"2011"	22425	1218210	1840.8
	"Male"	"M"	"67 years"	"67"	"2012"	"2012"	22227	1231618	1804.7
	"Male"	"M"	"67 years"	"67"	"2013"	"2013"	22837	1231339	1854.6
	"Male"	"M"	"67 years"	"67"	"2014"	"2014"	28743	1653257	1738.6
	"Male"	"M"	"67 years"	"67"	"2015"	"2015"	28284	1562960	1809.6
	"Male"	"M"	"67 years"	"67"	"2016"	"2016"	28132	1553893	1810.4
"Total"	"Male"	"M"	"67 years"	"67"			398659	20232211	1970.4
	"Male"	"M"	"68 years"	"68"	"1999"	"1999"	23073	879176	2624.4
	"Male"	"M"	"68 years"	"68"	"2000"	"2000"	22082	856145	2579.2
	"Male"	"M"	"68 years"	"68"	"2001"	"2001"	21299	851383	2501.7
	"Male"	"M"	"68 years"	"68"	"2002"	"2002"	20769	840036	2472.4
	"Male"	"M"	"68 years"	"68"	"2003"	"2003"	21144	904419	2337.9
	"Male"	"M"	"68 years"	"68"	"2004"	"2004"	20402	895181	2279.1
	"Male"	"M"	"68 years"	"68"	"2005"	"2005"	20150	904790	2227.0
	"Male"	"M"	"68 years"	"68"	"2006"	"2006"	20328	953381	2132.2
	"Male"	"M"	"68 years"	"68"	"2007"	"2007"	20371	968187	2104.0
	"Male"	"M"	"68 years"	"68"	"2008"	"2008"	20834	1009620	2063.5
	"Male"	"M"	"68 years"	"68"	"2009"	"2009"	21279	1029534	2066.9
	"Male"	"M"	"68 years"	"68"	"2010"	"2010"	22423	1087296	2062.3
	"Male"	"M"	"68 years"	"68"	"2011"	"2011"	24757	1246213	1986.6
	"Male"	"M"	"68 years"	"68"	"2012"	"2012"	23802	1196231	1989.7
	"Male"	"M"	"68 years"	"68"	"2013"	"2013"	23613	1208652	1953.7
	"Male"	"M"	"68 years"	"68"	"2014"	"2014"	24301	1211480	2005.9
	"Male"	"M"	"68 years"	"68"	"2015"	"2015"	30528	1623929	1879.9
	"Male"	"M"	"68 years"	"68"	"2016"	"2016"	29863	1532242	1949.0
"Total"	"Male"	"M"	"68 years"	"68"			411018	19197895	2141.0
	"Male"	"M"	"69 years"	"69"	"1999"	"1999"	25060	866543	2892.0
	"Male"	"M"	"69 years"	"69"	"2000"	"2000"	23621	855331	2761.6
	"Male"	"M"	"69 years"	"69"	"2001"	"2001"	23111	836787	2761.9
	"Male"	"M"	"69 years"	"69"	"2002"	"2002"	22259	831542	2676.8
	"Male"	"M"	"69 years"	"69"	"2003"	"2003"	21860	820345	2664.7
	"Male"	"M"	"69 years"	"69"	"2004"	"2004"	21559	883380	2440.5
	"Male"	"M"	"69 years"	"69"	"2005"	"2005"	21171	874711	2420.3
	"Male"	"M"	"69 years"	"69"	"2006"	"2006"	21072	884178	2383.2
	"Male"	"M"	"69 years"	"69"	"2007"	"2007"	21406	931531	2297.9
	"Male"	"M"	"69 years"	"69"	"2008"	"2008"	21789	945830	2303.7
	"Male"	"M"	"69 years"	"69"	"2009"	"2009"	21365	986113	2166.6
	"Male"	"M"	"69 years"	"69"	"2010"	"2010"	22323	994759	2244.1
	"Male"	"M"	"69 years"	"69"	"2011"	"2011"	23370	1083279	2157.3
	"Male"	"M"	"69 years"	"69"	"2012"	"2012"	25891	1221308	2119.9
	"Male"	"M"	"69 years"	"69"	"2013"	"2013"	25372	1173960	2161.2
	"Male"	"M"	"69 years"	"69"	"2014"	"2014"	24783	1187554	2086.9
	"Male"	"M"	"69 years"	"69"	"2015"	"2015"	25856	1188026	2176.4
	"Male"	"M"	"69 years"	"69"	"2016"	"2016"	32586	1590217	2049.2
"Total"	"Male"	"M"	"69 years"	"69"			424454	18155394	2337.9
	"Male"	"M"	"70 years"	"70"	"1999"	"1999"	25849	835920	3092.3
	"Male"	"M"	"70 years"	"70"	"2000"	"2000"	25690	844517	3042.0
	"Male"	"M"	"70 years"	"70"	"2001"	"2001"	24481	822982	2974.7
	"Male"	"M"	"70 years"	"70"	"2002"	"2002"	24091	813765	2960.4
	"Male"	"M"	"70 years"	"70"	"2003"	"2003"	23025	808170	2849.0
	"Male"	"M"	"70 years"	"70"	"2004"	"2004"	21909	796318	2751.3
	"Male"	"M"	"70 years"	"70"	"2005"	"2005"	22745	857454	2652.6
	"Male"	"M"	"70 years"	"70"	"2006"	"2006"	21828	848416	2572.8
	"Male"	"M"	"70 years"	"70"	"2007"	"2007"	21522	856729	2512.1
	"Male"	"M"	"70 years"	"70"	"2008"	"2008"	22443	901774	2488.8
	"Male"	"M"	"70 years"	"70"	"2009"	"2009"	22148	914700	2421.3
	"Male"	"M"	"70 years"	"70"	"2010"	"2010"	22614	945611	2391.5
	"Male"	"M"	"70 years"	"70"	"2011"	"2011"	23568	985133	2392.4
	"Male"	"M"	"70 years"	"70"	"2012"	"2012"	24721	1059582	2333.1
	"Male"	"M"	"70 years"	"70"	"2013"	"2013"	27596	1198287	2303.0
	"Male"	"M"	"70 years"	"70"	"2014"	"2014"	26678	1149247	2321.3
	"Male"	"M"	"70 years"	"70"	"2015"	"2015"	26504	1162672	2279.6
	"Male"	"M"	"70 years"	"70"	"2016"	"2016"	26854	1161594	2311.8
"Total"	"Male"	"M"	"70 years"	"70"			434266	16962871	2560.1
	"Male"	"M"	"71 years"	"71"	"1999"	"1999"	28204	817115	3451.7
	"Male"	"M"	"71 years"	"71"	"2000"	"2000"	27007	798517	3382.1
	"Male"	"M"	"71 years"	"71"	"2001"	"2001"	26412	826369	3196.2
	"Male"	"M"	"71 years"	"71"	"2002"	"2002"	25839	802655	3219.2
	"Male"	"M"	"71 years"	"71"	"2003"	"2003"	24264	795334	3050.8
	"Male"	"M"	"71 years"	"71"	"2004"	"2004"	23279	791222	2942.2
	"Male"	"M"	"71 years"	"71"	"2005"	"2005"	23027	781306	2947.2
	"Male"	"M"	"71 years"	"71"	"2006"	"2006"	23053	843344	2733.5
	"Male"	"M"	"71 years"	"71"	"2007"	"2007"	22715	836079	2716.8
	"Male"	"M"	"71 years"	"71"	"2008"	"2008"	22728	845857	2687.0
	"Male"	"M"	"71 years"	"71"	"2009"	"2009"	23014	892048	2579.9
	"Male"	"M"	"71 years"	"71"	"2010"	"2010"	23150	900148	2571.8
	"Male"	"M"	"71 years"	"71"	"2011"	"2011"	23663	931609	2540.0
	"Male"	"M"	"71 years"	"71"	"2012"	"2012"	24478	961546	2545.7
	"Male"	"M"	"71 years"	"71"	"2013"	"2013"	26559	1036368	2562.7
	"Male"	"M"	"71 years"	"71"	"2014"	"2014"	29102	1169356	2488.7
	"Male"	"M"	"71 years"	"71"	"2015"	"2015"	28756	1123102	2560.4
	"Male"	"M"	"71 years"	"71"	"2016"	"2016"	28167	1135596	2480.4
"Total"	"Male"	"M"	"71 years"	"71"			453417	16287571	2783.8
	"Male"	"M"	"72 years"	"72"	"1999"	"1999"	29893	766712	3898.9
	"Male"	"M"	"72 years"	"72"	"2000"	"2000"	29167	791164	3686.6
	"Male"	"M"	"72 years"	"72"	"2001"	"2001"	27749	774723	3581.8
	"Male"	"M"	"72 years"	"72"	"2002"	"2002"	27160	800131	3394.4
	"Male"	"M"	"72 years"	"72"	"2003"	"2003"	26525	776914	3414.1
	"Male"	"M"	"72 years"	"72"	"2004"	"2004"	24605	769205	3198.8
	"Male"	"M"	"72 years"	"72"	"2005"	"2005"	24506	765167	3202.7
	"Male"	"M"	"72 years"	"72"	"2006"	"2006"	23260	755357	3079.3
	"Male"	"M"	"72 years"	"72"	"2007"	"2007"	23861	815065	2927.5
	"Male"	"M"	"72 years"	"72"	"2008"	"2008"	24071	807647	2980.4
	"Male"	"M"	"72 years"	"72"	"2009"	"2009"	23374	816692	2862.0
	"Male"	"M"	"72 years"	"72"	"2010"	"2010"	24267	853726	2842.5
	"Male"	"M"	"72 years"	"72"	"2011"	"2011"	24589	879841	2794.7
	"Male"	"M"	"72 years"	"72"	"2012"	"2012"	24875	907557	2740.9
	"Male"	"M"	"72 years"	"72"	"2013"	"2013"	25971	937562	2770.1
	"Male"	"M"	"72 years"	"72"	"2014"	"2014"	27953	1010896	2765.2
	"Male"	"M"	"72 years"	"72"	"2015"	"2015"	30898	1140651	2708.8
	"Male"	"M"	"72 years"	"72"	"2016"	"2016"	29906	1094469	2732.5
"Total"	"Male"	"M"	"72 years"	"72"			472630	15463479	3056.4
	"Male"	"M"	"73 years"	"73"	"1999"	"1999"	31073	745037	4170.7
	"Male"	"M"	"73 years"	"73"	"2000"	"2000"	30297	751433	4031.9
	"Male"	"M"	"73 years"	"73"	"2001"	"2001"	29964	760633	3939.4
	"Male"	"M"	"73 years"	"73"	"2002"	"2002"	28794	749112	3843.8
	"Male"	"M"	"73 years"	"73"	"2003"	"2003"	28299	774554	3653.6
	"Male"	"M"	"73 years"	"73"	"2004"	"2004"	26518	752487	3524.0
	"Male"	"M"	"73 years"	"73"	"2005"	"2005"	26520	746001	3555.0
	"Male"	"M"	"73 years"	"73"	"2006"	"2006"	24888	743108	3349.2
	"Male"	"M"	"73 years"	"73"	"2007"	"2007"	24272	734155	3306.1
	"Male"	"M"	"73 years"	"73"	"2008"	"2008"	25415	792997	3204.9
	"Male"	"M"	"73 years"	"73"	"2009"	"2009"	24485	786497	3113.2
	"Male"	"M"	"73 years"	"73"	"2010"	"2010"	24447	787863	3103.0
	"Male"	"M"	"73 years"	"73"	"2011"	"2011"	25556	837914	3050.0
	"Male"	"M"	"73 years"	"73"	"2012"	"2012"	25535	855045	2986.4
	"Male"	"M"	"73 years"	"73"	"2013"	"2013"	26303	882726	2979.7
	"Male"	"M"	"73 years"	"73"	"2014"	"2014"	27479	913008	3009.7
	"Male"	"M"	"73 years"	"73"	"2015"	"2015"	29580	983641	3007.2
	"Male"	"M"	"73 years"	"73"	"2016"	"2016"	32437	1108935	2925.1
"Total"	"Male"	"M"	"73 years"	"73"			491862	14705146	3344.8
	"Male"	"M"	"74 years"	"74"	"1999"	"1999"	32372	729191	4439.4
	"Male"	"M"	"74 years"	"74"	"2000"	"2000"	31312	717281	4365.4
	"Male"	"M"	"74 years"	"74"	"2001"	"2001"	30865	728731	4235.4
	"Male"	"M"	"74 years"	"74"	"2002"	"2002"	30547	731547	4175.7
	"Male"	"M"	"74 years"	"74"	"2003"	"2003"	28993	720651	4023.2
	"Male"	"M"	"74 years"	"74"	"2004"	"2004"	28125	744927	3775.5
	"Male"	"M"	"74 years"	"74"	"2005"	"2005"	27597	724073	3811.4
	"Male"	"M"	"74 years"	"74"	"2006"	"2006"	26415	718165	3678.1
	"Male"	"M"	"74 years"	"74"	"2007"	"2007"	25482	715467	3561.6
	"Male"	"M"	"74 years"	"74"	"2008"	"2008"	25340	706721	3585.6
	"Male"	"M"	"74 years"	"74"	"2009"	"2009"	25575	763506	3349.7
	"Male"	"M"	"74 years"	"74"	"2010"	"2010"	25707	756624	3397.6
	"Male"	"M"	"74 years"	"74"	"2011"	"2011"	25527	769886	3315.7
	"Male"	"M"	"74 years"	"74"	"2012"	"2012"	26411	812276	3251.5
	"Male"	"M"	"74 years"	"74"	"2013"	"2013"	27145	829509	3272.4
	"Male"	"M"	"74 years"	"74"	"2014"	"2014"	27634	857432	3222.9
	"Male"	"M"	"74 years"	"74"	"2015"	"2015"	28979	886092	3270.4
	"Male"	"M"	"74 years"	"74"	"2016"	"2016"	30989	953596	3249.7
"Total"	"Male"	"M"	"74 years"	"74"			505015	13865675	3642.2
	"Male"	"M"	"75 years"	"75"	"1999"	"1999"	33584	690588	4863.1
	"Male"	"M"	"75 years"	"75"	"2000"	"2000"	32971	695865	4738.1
	"Male"	"M"	"75 years"	"75"	"2001"	"2001"	32102	685103	4685.7
	"Male"	"M"	"75 years"	"75"	"2002"	"2002"	31852	696076	4575.9
	"Male"	"M"	"75 years"	"75"	"2003"	"2003"	31567	698219	4521.1
	"Male"	"M"	"75 years"	"75"	"2004"	"2004"	29456	686874	4288.4
	"Male"	"M"	"75 years"	"75"	"2005"	"2005"	29290	709619	4127.6
	"Male"	"M"	"75 years"	"75"	"2006"	"2006"	27997	689385	4061.2
	"Male"	"M"	"75 years"	"75"	"2007"	"2007"	27202	683039	3982.5
	"Male"	"M"	"75 years"	"75"	"2008"	"2008"	26863	679687	3952.3
	"Male"	"M"	"75 years"	"75"	"2009"	"2009"	25537	670445	3809.0
	"Male"	"M"	"75 years"	"75"	"2010"	"2010"	26827	721008	3720.8
	"Male"	"M"	"75 years"	"75"	"2011"	"2011"	26695	732882	3642.5
	"Male"	"M"	"75 years"	"75"	"2012"	"2012"	26619	744120	3577.2
	"Male"	"M"	"75 years"	"75"	"2013"	"2013"	27945	785563	3557.3
	"Male"	"M"	"75 years"	"75"	"2014"	"2014"	28656	803434	3566.7
	"Male"	"M"	"75 years"	"75"	"2015"	"2015"	29511	829659	3557.0
	"Male"	"M"	"75 years"	"75"	"2016"	"2016"	30756	856476	3591.0
"Total"	"Male"	"M"	"75 years"	"75"			525430	13058042	4023.8
	"Male"	"M"	"76 years"	"76"	"1999"	"1999"	33944	639518	5307.7
	"Male"	"M"	"76 years"	"76"	"2000"	"2000"	33727	647773	5206.6
	"Male"	"M"	"76 years"	"76"	"2001"	"2001"	33744	663891	5082.8
	"Male"	"M"	"76 years"	"76"	"2002"	"2002"	32924	655316	5024.1
	"Male"	"M"	"76 years"	"76"	"2003"	"2003"	32623	667787	4885.2
	"Male"	"M"	"76 years"	"76"	"2004"	"2004"	31094	671287	4632.0
	"Male"	"M"	"76 years"	"76"	"2005"	"2005"	29912	662437	4515.4
	"Male"	"M"	"76 years"	"76"	"2006"	"2006"	30129	686620	4388.0
	"Male"	"M"	"76 years"	"76"	"2007"	"2007"	28631	668782	4281.1
	"Male"	"M"	"76 years"	"76"	"2008"	"2008"	28136	664284	4235.5
	"Male"	"M"	"76 years"	"76"	"2009"	"2009"	26950	662929	4065.3
	"Male"	"M"	"76 years"	"76"	"2010"	"2010"	26978	647804	4164.5
	"Male"	"M"	"76 years"	"76"	"2011"	"2011"	28124	698292	4027.5
	"Male"	"M"	"76 years"	"76"	"2012"	"2012"	27670	705802	3920.4
	"Male"	"M"	"76 years"	"76"	"2013"	"2013"	28156	717131	3926.2
	"Male"	"M"	"76 years"	"76"	"2014"	"2014"	29307	758378	3864.4
	"Male"	"M"	"76 years"	"76"	"2015"	"2015"	30203	774758	3898.4
	"Male"	"M"	"76 years"	"76"	"2016"	"2016"	30677	799334	3837.8
"Total"	"Male"	"M"	"76 years"	"76"			542929	12392123	4381.2
	"Male"	"M"	"77 years"	"77"	"1999"	"1999"	35701	616768	5788.4
	"Male"	"M"	"77 years"	"77"	"2000"	"2000"	34530	599742	5757.5
	"Male"	"M"	"77 years"	"77"	"2001"	"2001"	34456	618080	5574.7
	"Male"	"M"	"77 years"	"77"	"2002"	"2002"	34317	629601	5450.6
	"Male"	"M"	"77 years"	"77"	"2003"	"2003"	33162	621701	5334.1
	"Male"	"M"	"77 years"	"77"	"2004"	"2004"	32307	633496	5099.8
	"Male"	"M"	"77 years"	"77"	"2005"	"2005"	32418	637311	5086.7
	"Male"	"M"	"77 years"	"77"	"2006"	"2006"	30619	629385	4864.9
	"Male"	"M"	"77 years"	"77"	"2007"	"2007"	30303	652493	4644.2
	"Male"	"M"	"77 years"	"77"	"2008"	"2008"	29974	635582	4716.0
	"Male"	"M"	"77 years"	"77"	"2009"	"2009"	28631	631391	4534.6
	"Male"	"M"	"77 years"	"77"	"2010"	"2010"	28317	631884	4481.4
	"Male"	"M"	"77 years"	"77"	"2011"	"2011"	27726	626503	4425.5
	"Male"	"M"	"77 years"	"77"	"2012"	"2012"	29068	670017	4338.4
	"Male"	"M"	"77 years"	"77"	"2013"	"2013"	29587	677689	4365.9
	"Male"	"M"	"77 years"	"77"	"2014"	"2014"	29653	689822	4298.6
	"Male"	"M"	"77 years"	"77"	"2015"	"2015"	31079	728549	4265.9
	"Male"	"M"	"77 years"	"77"	"2016"	"2016"	31459	743645	4230.4
"Total"	"Male"	"M"	"77 years"	"77"			563307	11673659	4825.5
	"Male"	"M"	"78 years"	"78"	"1999"	"1999"	36020	569315	6326.9
	"Male"	"M"	"78 years"	"78"	"2000"	"2000"	35746	579368	6169.8
	"Male"	"M"	"78 years"	"78"	"2001"	"2001"	34717	572230	6067.0
	"Male"	"M"	"78 years"	"78"	"2002"	"2002"	35008	583772	5996.9
	"Male"	"M"	"78 years"	"78"	"2003"	"2003"	34557	595667	5801.4
	"Male"	"M"	"78 years"	"78"	"2004"	"2004"	33271	588554	5653.0
	"Male"	"M"	"78 years"	"78"	"2005"	"2005"	33317	600987	5543.7
	"Male"	"M"	"78 years"	"78"	"2006"	"2006"	32192	605767	5314.3
	"Male"	"M"	"78 years"	"78"	"2007"	"2007"	30986	599072	5172.3
	"Male"	"M"	"78 years"	"78"	"2008"	"2008"	31645	621852	5088.8
	"Male"	"M"	"78 years"	"78"	"2009"	"2009"	30816	606615	5080.0
	"Male"	"M"	"78 years"	"78"	"2010"	"2010"	29782	602458	4943.4
	"Male"	"M"	"78 years"	"78"	"2011"	"2011"	29262	602268	4858.6
	"Male"	"M"	"78 years"	"78"	"2012"	"2012"	28667	598648	4788.6
	"Male"	"M"	"78 years"	"78"	"2013"	"2013"	30527	640522	4766.0
	"Male"	"M"	"78 years"	"78"	"2014"	"2014"	30434	649209	4687.9
	"Male"	"M"	"78 years"	"78"	"2015"	"2015"	31046	659853	4705.0
	"Male"	"M"	"78 years"	"78"	"2016"	"2016"	31783	696383	4564.0
"Total"	"Male"	"M"	"78 years"	"78"			579776	10972540	5283.9
	"Male"	"M"	"79 years"	"79"	"1999"	"1999"	35604	495196	7189.9
	"Male"	"M"	"79 years"	"79"	"2000"	"2000"	36353	521708	6968.1
	"Male"	"M"	"79 years"	"79"	"2001"	"2001"	36292	537950	6746.4
	"Male"	"M"	"79 years"	"79"	"2002"	"2002"	35524	537004	6615.2
	"Male"	"M"	"79 years"	"79"	"2003"	"2003"	35445	548486	6462.3
	"Male"	"M"	"79 years"	"79"	"2004"	"2004"	34180	559869	6105.0
	"Male"	"M"	"79 years"	"79"	"2005"	"2005"	34177	553999	6169.1
	"Male"	"M"	"79 years"	"79"	"2006"	"2006"	33290	566741	5873.9
	"Male"	"M"	"79 years"	"79"	"2007"	"2007"	32547	571753	5692.5
	"Male"	"M"	"79 years"	"79"	"2008"	"2008"	32586	565841	5758.9
	"Male"	"M"	"79 years"	"79"	"2009"	"2009"	31299	587904	5323.8
	"Male"	"M"	"79 years"	"79"	"2010"	"2010"	31102	579234	5369.5
	"Male"	"M"	"79 years"	"79"	"2011"	"2011"	30564	572793	5336.0
	"Male"	"M"	"79 years"	"79"	"2012"	"2012"	30400	572865	5306.7
	"Male"	"M"	"79 years"	"79"	"2013"	"2013"	29951	569442	5259.7
	"Male"	"M"	"79 years"	"79"	"2014"	"2014"	31209	610723	5110.2
	"Male"	"M"	"79 years"	"79"	"2015"	"2015"	31880	618087	5157.8
	"Male"	"M"	"79 years"	"79"	"2016"	"2016"	32176	627781	5125.4
"Total"	"Male"	"M"	"79 years"	"79"			594579	10197376	5830.7
	"Male"	"M"	"80 years"	"80"	"1999"	"1999"	33930	459536	7383.5
	"Male"	"M"	"80 years"	"80"	"2000"	"2000"	35604	467013	7623.8
	"Male"	"M"	"80 years"	"80"	"2001"	"2001"	35983	491840	7316.0
	"Male"	"M"	"80 years"	"80"	"2002"	"2002"	36436	499953	7287.9
	"Male"	"M"	"80 years"	"80"	"2003"	"2003"	35528	499405	7114.1
	"Male"	"M"	"80 years"	"80"	"2004"	"2004"	34934	509590	6855.3
	"Male"	"M"	"80 years"	"80"	"2005"	"2005"	35000	520539	6723.8
	"Male"	"M"	"80 years"	"80"	"2006"	"2006"	34018	515325	6601.3
	"Male"	"M"	"80 years"	"80"	"2007"	"2007"	33696	527247	6390.9
	"Male"	"M"	"80 years"	"80"	"2008"	"2008"	33676	531699	6333.7
	"Male"	"M"	"80 years"	"80"	"2009"	"2009"	32151	526176	6110.3
	"Male"	"M"	"80 years"	"80"	"2010"	"2010"	32596	543559	5996.8
	"Male"	"M"	"80 years"	"80"	"2011"	"2011"	32434	542585	5977.7
	"Male"	"M"	"80 years"	"80"	"2012"	"2012"	31593	541837	5830.7
	"Male"	"M"	"80 years"	"80"	"2013"	"2013"	31636	542197	5834.8
	"Male"	"M"	"80 years"	"80"	"2014"	"2014"	31140	540032	5766.3
	"Male"	"M"	"80 years"	"80"	"2015"	"2015"	33120	578240	5727.7
	"Male"	"M"	"80 years"	"80"	"2016"	"2016"	33035	584947	5647.5
"Total"	"Male"	"M"	"80 years"	"80"			606510	9421720	6437.4
	"Male"	"M"	"81 years"	"81"	"1999"	"1999"	34429	394017	8737.9
	"Male"	"M"	"81 years"	"81"	"2000"	"2000"	33516	406546	8244.1
